Device_id,Component,Timestamp(us),Total Reserved(MB),Device
5,SLOG,1783586157635562.878	,0.0,NPU:5
5,SLOG,1783586157655551.511	,0.0,NPU:5
5,SLOG,1783586157675556.499	,0.0,NPU:5
5,SLOG,1783586157695552.313	,0.0,NPU:5
5,SLOG,1783586157706296.856	,0.0,NPU:5
5,IDEDD,1783586157635562.878	,0.0,NPU:5
5,IDEDD,1783586157655551.511	,0.0,NPU:5
5,IDEDD,1783586157675556.499	,0.0,NPU:5
5,IDEDD,1783586157695552.313	,0.0,NPU:5
5,IDEDD,1783586157706296.856	,0.0,NPU:5
5,SCC,1783586157635562.878	,0.0,NPU:5
5,SCC,1783586157655551.511	,0.0,NPU:5
5,SCC,1783586157675556.499	,0.0,NPU:5
5,SCC,1783586157695552.313	,0.0,NPU:5
5,SCC,1783586157706296.856	,0.0,NPU:5
5,HCCL,1783586157635562.878	,0.0,NPU:5
5,HCCL,1783586157655551.511	,0.0,NPU:5
5,HCCL,1783586157675556.499	,0.0,NPU:5
5,HCCL,1783586157695552.313	,0.0,NPU:5
5,HCCL,1783586157706296.856	,0.0,NPU:5
5,FMK,1783586157635562.878	,0.0,NPU:5
5,FMK,1783586157655551.511	,0.0,NPU:5
5,FMK,1783586157675556.499	,0.0,NPU:5
5,FMK,1783586157695552.313	,0.0,NPU:5
5,FMK,1783586157706296.856	,0.0,NPU:5
5,CCU,1783586157635562.878	,0.0,NPU:5
5,CCU,1783586157655551.511	,0.0,NPU:5
5,CCU,1783586157675556.499	,0.0,NPU:5
5,CCU,1783586157695552.313	,0.0,NPU:5
5,CCU,1783586157706296.856	,0.0,NPU:5
5,DVPP,1783586157635562.878	,0.0,NPU:5
5,DVPP,1783586157655551.511	,0.0,NPU:5
5,DVPP,1783586157675556.499	,0.0,NPU:5
5,DVPP,1783586157695552.313	,0.0,NPU:5
5,DVPP,1783586157706296.856	,0.0,NPU:5
5,RUNTIME,1783586157635562.878	,209.28125,NPU:5
5,RUNTIME,1783586157655551.511	,209.28125,NPU:5
5,RUNTIME,1783586157675556.499	,209.28125,NPU:5
5,RUNTIME,1783586157695552.313	,209.28125,NPU:5
5,RUNTIME,1783586157706296.856	,209.28125,NPU:5
5,CCE,1783586157635562.878	,0.0,NPU:5
5,CCE,1783586157655551.511	,0.0,NPU:5
5,CCE,1783586157675556.499	,0.0,NPU:5
5,CCE,1783586157695552.313	,0.0,NPU:5
5,CCE,1783586157706296.856	,0.0,NPU:5
5,HDC,1783586157635562.878	,0.0,NPU:5
5,HDC,1783586157655551.511	,0.0,NPU:5
5,HDC,1783586157675556.499	,0.0,NPU:5
5,HDC,1783586157695552.313	,0.0,NPU:5
5,HDC,1783586157706296.856	,0.0,NPU:5
5,DRV,1783586157635562.878	,0.0,NPU:5
5,DRV,1783586157655551.511	,0.0,NPU:5
5,DRV,1783586157675556.499	,0.0,NPU:5
5,DRV,1783586157695552.313	,0.0,NPU:5
5,DRV,1783586157706296.856	,0.0,NPU:5
5,NET,1783586157635562.878	,0.0,NPU:5
5,NET,1783586157655551.511	,0.0,NPU:5
5,NET,1783586157675556.499	,0.0,NPU:5
5,NET,1783586157695552.313	,0.0,NPU:5
5,NET,1783586157706296.856	,0.0,NPU:5
5,other,1783586157635562.878	,0.0,NPU:5
5,other,1783586157655551.511	,0.0,NPU:5
5,other,1783586157675556.499	,0.0,NPU:5
5,other,1783586157695552.313	,0.0,NPU:5
5,other,1783586157706296.856	,0.0,NPU:5
5,other,1783586157635562.878	,0.0,NPU:5
