Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::randint,";
;
;
;
;
;
","/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(21): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",70.144,250.435,0,6.149,0,0
aten::empty,";
;
;
;
;
","/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(21): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",42.003,80.631,0,0,0,0
empty_tensor,,"/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(21): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",38.628,38.628,0,0,0,0
aten::random_,"1;
;
;
","/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(21): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",68.413,99.66,0,6.149,0,0
aclnnInplaceRandom,,"/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(21): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",31.247,31.247,6.149,6.149,0,0
aten::clamp,"1;
;
","/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(22): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",35.363,110.856,0,2.725,0,0
empty_tensor,,"/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(22): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",41.141,41.141,0,0,0,0
aclnnClamp,,"/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(22): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",34.352,34.352,2.725,2.725,0,0
aten::empty,";
;
;
;
;
","/usr/local/python3.11.13/lib/python3.11/site-packages/torch/utils/_device.py(104): __torch_function__;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(23): generate_sdpa_data;
/home/w00609825/mojo_opset_cx/mojo_opset/tests/accuracy/functions/test_attention.py(206): test_swa_function_perf;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(166): pytest_pyfunc_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/python.py(1720): runtest;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(179): pytest_runtest_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(245): <lambda>;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(353): from_call;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(244): call_and_report;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(137): runtestprotocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/runner.py(118): pytest_runtest_protocol;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(396): pytest_runtestloop;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(372): _main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(318): wrap_session;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/main.py(365): pytest_cmdline_main;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_callers.py(121): _multicall;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_manager.py(120): _hookexec;
/usr/local/python3.11.13/lib/python3.11/site-packages/pluggy/_hooks.py(512): __call__;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(199): main;
/usr/local/python3.11.13/lib/python3.11/site-packages/_pytest/config/__init__.py(223): console_main;
/usr/local/python3.11.13/bin/pytest(8): <module>",38.508,38.508,0,0,0,0
